Lcl Time,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,AltInd,AltMSL,OAT,TAS,E1 OilT,E1 OilP,E1 FFlow,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4
 06:50:27,0.0,       ,-20.05,2.1,1.19,-0.02,-0.01,5012.3,        ,18.0,0,   70.06,   67.21,     2.44, 1067.7,   78.08,   79.38,   76.07,   78.70,  927.56,  544.76,  913.23,  924.06
 06:50:28,0.0,       ,-20.01,2.11,1.18,-0.02,-0.0,5013.3,        ,18.0,0,   70.07,   67.32,     2.47, 1073.2,   78.56,   79.80,   76.54,   79.23,  929.59,  508.21,  917.02,  930.09
 06:50:29,0.0,       ,-9.11,2.12,1.2,-0.02,0.0,5013.3,        ,18.0,0,   70.09,   67.36,     2.33, 1075.7,   79.10,   80.19,   77.04,   79.77,  931.54,  478.59,  921.91,  936.15
 06:50:30,0.0,       ,-0.56,2.09,1.2,-0.03,-0.03,5013.3,        ,18.0,0,   70.10,   67.43,     2.42, 1081.0,   79.70,   80.59,   77.53,   80.34,  935.63,  450.30,  928.67,  941.28
 06:50:31,0.0,       ,-16.09,2.12,1.21,-0.03,0.01,5012.3,        ,18.0,0,   70.12,   67.51,     2.49, 1083.3,   80.25,   80.99,   78.04,   80.90,  940.89,  424.87,  935.25,  946.59
 06:50:32,0.0,   6.20,-8.06,2.1,1.2,-0.02,0.0,5013.3,  5056.5,18.0,0,   70.13,   67.49,     2.47, 1086.8,   80.85,   81.37,   78.57,   81.49,  947.38,  402.66,  941.82,  953.36
 06:50:32,0.0,   3.91,-8.71,2.11,1.2,-0.02,0.02,5012.3,  5033.4,18.0,0,   70.15,   67.48,     2.26, 1088.4,   81.37,   81.73,   79.13,   82.03,  954.67,  385.23,  946.83,  961.14
 06:50:34,0.0,   0.00,-10.69,2.07,1.21,-0.02,-0.02,5012.3,  5030.5,18.0,0,   70.16,   67.47,     2.29, 1086.7,   82.03,   82.10,   79.69,   82.71,  962.80,  367.07,  957.01,  970.87
 06:50:35,0.0,   0.00,31.91,2.05,1.2,-0.02,0.01,5015.3,  5025.8,18.0,0,   70.18,   67.42,     2.28, 1087.8,   82.65,   82.47,   80.26,   83.34,  973.44,  353.14,  966.29,  981.92
 06:50:36,0.0,   0.00,40.87,2.07,1.2,-0.01,-0.0,5015.3,  5024.7,18.0,0,   70.19,   67.36,     2.24, 1084.1,   83.24,   82.83,   80.86,   83.99,  984.62,  341.13,  976.24,  998.06
 06:50:37,0.0,   0.00,-15.25,2.09,1.2,-0.02,0.02,5013.3,  5025.6,17.8,0,   70.21,   67.29,     2.25, 1080.8,   83.89,   83.19,   81.48,   84.65,  997.71,  330.94,  987.93, 1015.44
 06:50:38,0.0,   0.00,-5.68,2.1,1.2,-0.02,0.0,5014.3,  5024.5,17.8,0,   70.22,   67.21,     2.19, 1075.9,   84.55,   83.52,   82.06,   85.31, 1013.48,  321.88,  999.64, 1035.44
 06:50:39,0.0,   0.00,-21.05,2.07,1.19,-0.03,-0.03,5013.3,  5021.1,17.8,0,   70.24,   66.96,     2.23, 1062.9,   85.22,   83.86,   82.70,   85.99, 1033.41,  314.15, 1012.08, 1055.32
 06:50:40,0.0,   0.00,-33.64,2.08,1.18,-0.01,0.0,5012.3,  5017.7,17.8,0,   70.26,   66.40,     2.17, 1035.5,   85.90,   84.20,   83.34,   86.68, 1055.62,  307.34, 1028.68, 1073.23
 06:50:41,0.0,   0.00,-48.89,2.08,1.2,-0.03,-0.02,5011.3,  5016.7,17.8,0,   70.28,   65.94,     2.11, 1017.5,   86.59,   84.52,   84.01,   87.38, 1076.03,  301.32, 1045.34, 1089.49
 06:50:42,0.0,   0.00,-29.11,2.12,1.18,-0.02,0.01,5012.3,  5015.0,17.8,0,   70.29,   66.37,     2.23, 1032.0,   87.36,   84.84,   84.66,   88.08, 1088.94,  295.66, 1057.98, 1104.12
 06:50:43,0.0,   0.00,-27.73,2.12,1.18,-0.02,-0.01,5011.3,  5012.5,17.8,0,   70.31,   66.81,     2.30, 1053.6,   87.99,   85.16,   85.33,   88.80, 1094.82,  290.56, 1061.86, 1114.11
 06:50:44,0.0,   0.00,-13.48,2.1,1.2,-0.03,-0.01,5011.3,  5012.0,17.8,0,   70.33,   67.24,     2.27, 1070.9,   88.71,   85.47,   86.02,   89.51, 1092.64,  286.36, 1061.50, 1121.09
 06:50:45,0.0,   0.00,-13.13,2.11,1.21,-0.02,0.01,5011.3,  5010.7,17.8,0,   70.35,   67.37,     2.24, 1077.9,   89.43,   85.79,   86.71,   90.24, 1090.89,  282.96, 1065.10, 1123.61
 06:50:46,0.0,   0.00,25.75,2.08,1.18,-0.03,-0.02,5013.3,  5008.2,17.8,0,   70.37,   67.30,     2.25, 1076.3,   90.23,   86.10,   87.42,   90.96, 1089.17,  279.92, 1071.12, 1126.39
 06:50:47,0.0,   0.00,9.88,2.05,1.18,-0.03,0.01,5012.3,  5007.1,17.8,0,   70.39,   67.09,     2.23, 1069.2,   90.91,   86.40,   88.14,   91.69, 1094.31,  277.49, 1074.83, 1132.62
 06:50:48,0.0,   0.00,15.97,2.05,1.2,-0.02,0.01,5013.3,  5006.4,17.8,0,   70.41,   67.19,     2.22, 1073.1,   91.66,   86.70,   88.86,   92.45, 1099.49,  275.34, 1080.26, 1136.69
 06:50:49,0.0,   0.00,45.62,2.05,1.2,-0.02,-0.01,5015.3,  5006.1,17.8,0,   70.43,   67.23,     2.23, 1079.3,   92.43,   87.00,   89.61,   93.21, 1101.47,  273.21, 1085.27, 1138.74
 06:50:50,0.0,   0.00,7.78,2.14,1.2,-0.02,-0.01,5013.3,  5009.9,17.8,0,   70.45,   67.47,     2.29, 1084.4,   93.20,   87.29,   90.34,   93.98, 1102.12,  271.15, 1085.80, 1140.29
 06:50:51,0.0,   0.00,-30.24,2.3,1.16,-0.02,0.03,5013.3,  5017.7,17.8,0,   70.47,   67.56,     2.30, 1089.5,   93.98,   87.57,   91.10,   94.76, 1099.42,  269.36, 1086.99, 1139.27
 06:50:52,0.0,   0.00,21.16,2.03,1.2,-0.01,0.02,5016.3,  5018.0,17.8,0,   70.49,   67.53,     2.35, 1091.4,   94.86,   87.85,   91.85,   95.56, 1094.99,  267.82, 1086.96, 1136.51
 06:50:53,0.0,   0.00,9.1,1.96,1.14,-0.02,-0.02,5014.3,  5015.9,17.8,0,   70.51,   67.74,     2.39, 1093.8,   95.57,   88.12,   92.63,   96.34, 1091.83,  266.49, 1085.42, 1132.58
 06:50:54,0.0,   0.00,-44.27,2.26,1.12,-0.03,0.02,5012.3,  5014.3,17.8,0,   70.54,   67.69,     2.42, 1098.0,   96.38,   88.39,   93.39,   97.16, 1088.09,  265.40, 1084.85, 1127.19
 06:50:55,0.0,   0.00,-78.05,1.63,1.2,-0.03,-0.05,5011.3,  5015.1,17.8,0,   70.56,   67.63,     2.41, 1105.2,   97.20,   88.65,   94.19,   97.98, 1086.33,  264.65, 1083.10, 1122.07
 06:50:56,0.0,   0.00,-40.98,2.63,1.21,-0.01,-0.01,5011.3,  5010.5,17.8,0,   70.58,   67.54,     2.48, 1105.3,   98.03,   88.92,   94.97,   98.82, 1083.78,  263.92, 1082.89, 1116.50
 06:50:57,0.0,   0.00,-7.2,2.52,1.25,-0.02,0.01,5013.3,  5013.9,17.8,0,   70.60,   67.74,     2.57, 1105.4,   98.86,   89.19,   95.77,   99.67, 1079.56,  263.09, 1081.72, 1110.34
 06:50:58,0.0,   0.91,31.46,2.77,1.35,-0.01,-0.01,5014.3,  5014.6,17.8,0,   70.62,   67.73,     2.60, 1107.4,   99.71,   89.44,   96.57,  100.53, 1075.49,  262.46, 1079.44, 1104.52
 06:50:59,0.0,   1.44,27.67,2.76,1.33,-0.03,-0.05,5014.3,  5011.4,17.8,0,   70.64,   67.71,     2.58, 1108.1,  100.55,   89.67,   97.38,  101.40, 1071.78,  261.54, 1077.77, 1099.51
 06:51:00,0.0,   1.85,19.02,2.91,1.18,-0.03,0.0,5014.3,  5010.2,17.8,0,   70.66,   67.81,     2.48, 1111.7,  101.40,   89.93,   98.19,  102.28, 1069.06,  260.52, 1074.93, 1095.98
 06:51:01,0.0,   2.31,24.63,2.66,1.29,-0.03,-0.06,5015.3,  5009.7,17.8,0,   70.69,   67.76,     2.47, 1110.8,  102.26,   90.17,   99.03,  103.17, 1066.41,  259.97, 1071.77, 1091.95
 06:51:02,0.0,   2.86,10.57,2.24,0.81,-0.01,-0.01,5015.3,  5012.9,17.8,0,   70.71,   67.88,     2.49, 1110.0,  103.13,   90.40,   99.86,  104.07, 1063.04,  259.49, 1069.85, 1086.70
 06:51:03,0.0,   3.13,-6.97,2.07,0.81,-0.03,0.03,5014.3,  5010.9,17.8,0,   70.73,   67.87,     2.63, 1116.7,  103.99,   90.63,  100.71,  104.98, 1057.94,  259.15, 1066.62, 1080.51
 06:51:04,0.0,   3.44,-62.65,2.3,1.1,-0.01,-0.01,5012.3,  5007.2,17.5,0,   70.75,   67.87,     2.66, 1117.1,  104.87,   90.86,  101.55,  105.89, 1053.11,  258.79, 1063.09, 1073.93
 06:51:05,0.0,   3.98,-89.21,2.18,0.81,-0.02,-0.04,5010.3,  5009.7,17.5,0,   70.78,   67.64,     2.65, 1112.3,  105.74,   91.07,  102.41,  106.83, 1049.67,  258.48, 1058.99, 1066.95
 06:51:06,0.0,   4.47,-65.42,2.56,0.77,-0.03,0.04,5011.3,  5011.9,17.5,0,   70.80,   67.76,     2.63, 1110.6,  106.64,   91.30,  103.26,  107.76, 1045.63,  258.06, 1055.25, 1060.40
 06:51:07,0.0,   4.63,-30.11,2.0,1.19,-0.04,-0.04,5011.3,  5012.1,17.5,0,   70.82,   67.70,     2.68, 1113.2,  107.54,   91.53,  104.15,  108.71, 1040.89,  257.39, 1051.14, 1054.32
 06:51:08,0.0,   4.84,-26.53,1.98,1.16,-0.0,-0.01,5010.3,  5012.2,17.5,0,   70.85,   67.70,     2.62, 1113.4,  108.42,   91.74,  104.99,  109.66, 1036.03,  256.61, 1046.37, 1047.57
 06:51:09,0.0,   5.03,-28.96,2.14,1.2,-0.04,0.02,5010.3,  5012.7,17.5,0,   70.87,   67.73,     2.71, 1110.7,  109.31,   91.97,  105.88,  110.61, 1032.94,  261.13, 1041.78, 1041.55
 06:51:10,0.0,   4.78,-14.03,2.29,1.07,-0.0,0.0,5010.3,  5012.4,17.5,0,   70.89,   67.73,     2.66, 1111.0,  110.20,   92.17,  106.74,  111.56, 1029.22,  271.61, 1037.95, 1036.71
 06:51:11,0.0,   4.76,-0.69,2.4,1.25,-0.01,0.02,5010.3,  5012.4,17.5,0,   70.92,   67.62,     2.63, 1105.0,  111.10,   92.37,  107.62,  112.52, 1026.55,  297.79, 1034.07, 1032.66
 06:51:12,0.0,   4.92,10.68,2.16,1.12,-0.06,0.03,5011.3,  5009.7,17.5,0,   70.94,   67.29,     2.60, 1089.1,  111.99,   92.58,  108.50,  113.48, 1023.13,  355.90, 1028.67, 1027.23
 06:51:13,0.0,   4.08,21.21,2.03,1.15,-0.02,-0.04,5012.3,  5010.0,17.5,0,   70.96,   66.93,     2.47, 1076.8,  112.87,   92.78,  109.38,  114.44, 1019.88,  383.52, 1025.52, 1022.60
 06:51:14,0.0,   3.54,16.57,2.27,1.4,-0.03,-0.0,5012.3,  5010.1,17.8,0,   70.99,   66.88,     2.47, 1072.1,  113.75,   92.98,  110.25,  115.41, 1016.66,  431.58, 1020.42, 1017.16
 06:51:15,0.0,   3.65,-22.11,2.66,1.41,-0.01,-0.03,5010.3,  5010.4,17.8,0,   71.01,   66.56,     2.49, 1061.2,  114.65,   93.18,  111.13,  116.38, 1013.38,  507.13, 1015.41, 1012.82
 06:51:16,0.0,   4.04,-31.1,2.8,1.3,-0.03,-0.01,5010.3,  5010.9,17.8,0,   71.04,   66.69,     2.56, 1064.1,  115.53,   93.39,  111.98,  117.33, 1010.74,  521.57, 1010.33, 1009.09
 06:51:17,0.0,   4.26,-17.48,2.69,1.43,-0.05,-0.02,5011.3,  5010.8,17.8,0,   71.06,   66.71,     2.55, 1060.6,  116.50,   93.59,  112.86,  118.30, 1009.37,  572.29, 1005.92, 1003.98
 06:51:18,0.0,   4.14,3.15,2.71,1.37,-0.06,0.02,5011.3,  5011.5,17.8,0,   71.08,   66.57,     2.48, 1054.2,  117.35,   93.80,  113.73,  119.26, 1007.81,  563.33, 1003.26, 1000.34
 06:51:19,0.0,   4.12,-16.81,2.21,0.96,-0.06,-0.02,5010.3,  5011.3,17.8,0,   71.11,   66.45,     2.55, 1049.7,  118.21,   93.99,  114.61,  120.22, 1005.81,  530.42, 1001.36,  997.50
 06:51:20,0.0,   4.12,-34.06,2.61,1.02,-0.06,0.03,5010.3,  5011.1,17.8,0,   71.13,   66.46,     2.49, 1054.5,  118.99,   94.19,  115.48,  121.18, 1003.99,  529.27,  999.00,  994.07
 06:51:21,0.0,   4.18,-19.28,2.54,1.0,-0.03,-0.04,5010.3,  5011.4,17.8,0,   71.15,   66.34,     2.47, 1052.5,  119.85,   94.39,  116.36,  122.16, 1001.74,  549.88,  997.03,  991.70
 06:51:22,0.0,   4.41,-54.21,2.83,1.71,-0.07,0.0,5008.3,  5011.6,17.8,0,   71.18,   66.39,     2.52, 1055.7,  120.72,   94.59,  117.21,  123.11,  999.81,  554.96,  995.19,  989.09
 06:51:23,0.0,   4.70,-64.32,2.61,2.18,-0.12,-0.11,5007.3,  5012.5,17.8,0,   71.20,   66.52,     2.59, 1061.2,  121.55,   94.78,  118.07,  124.07,  998.58,  580.95,  994.69,  986.53
 06:51:24,0.0,   4.67,-67.34,3.37,1.87,-0.07,0.0,5006.3,  5012.4,17.8,0,   71.22,   66.48,     2.52, 1056.2,  122.40,   94.99,  118.90,  125.02,  997.64,  591.03,  994.55,  984.52
 06:51:25,0.0,   4.74,-39.58,3.65,1.67,-0.05,0.02,5006.3,  5012.4,17.8,0,   71.25,   66.37,     2.58, 1050.8,  123.24,   95.18,  119.75,  125.98,  997.46,  560.26,  994.32,  982.97
 06:51:26,0.0,   4.70,-33.0,3.45,1.31,-0.02,-0.01,5006.3,  5012.3,17.8,0,   71.27,   66.27,     2.53, 1049.2,  124.10,   95.40,  120.59,  126.94,  998.29,  539.54,  993.71,  982.20
 06:51:27,0.0,   4.14,-12.09,3.99,1.01,-0.01,0.06,5007.3,  5012.3,17.8,0,   71.29,   66.36,     2.53, 1054.6,  124.94,   95.59,  121.47,  127.89,  999.02,  535.48,  992.73,  981.92
 06:51:28,0.0,   3.71,24.85,3.72,0.57,-0.06,0.01,5008.3,  5012.9,17.8,0,   71.32,   66.23,     2.57, 1053.8,  125.87,   95.78,  122.30,  128.84,  999.45,  522.86,  991.51,  981.79
 06:51:29,0.0,   3.63,29.2,3.07,0.12,-0.04,-0.07,5008.3,  5013.2,17.8,0,   71.34,   66.35,     2.51, 1060.0,  126.61,   95.98,  123.14,  129.78,  998.91,  541.76,  991.43,  980.99
 06:51:30,0.0,   3.30,14.47,3.46,-0.05,-0.04,-0.01,5008.3,  5013.7,17.8,0,   71.36,   66.24,     2.56, 1055.5,  127.53,   96.18,  123.98,  130.74,  999.90,  554.81,  991.58,  980.63
 06:51:31,0.0,   2.94,27.3,3.57,0.03,-0.03,0.01,5010.3,  5015.2,17.8,0,   71.39,   66.51,     2.51, 1060.7,  128.28,   96.36,  124.82,  131.67, 1000.64,  560.58,  991.21,  980.18
 06:51:32,0.0,   2.55,49.58,3.7,-0.02,-0.03,0.02,5011.3,  5015.7,17.8,0,   71.41,   66.59,     2.45, 1063.8,  129.20,   96.58,  125.65,  132.61, 1002.01,  550.29,  991.40,  979.90
 06:51:33,0.0,   2.35,55.14,3.49,-0.24,-0.03,-0.04,5012.3,  5019.5,17.8,0,   71.43,   66.64,     2.51, 1067.0,  130.02,   96.78,  126.49,  133.55, 1002.16,  521.60,  992.47,  980.74
 06:51:34,0.0,   2.14,48.33,3.66,-0.29,-0.01,-0.02,5013.3,  5020.0,17.8,0,   71.46,   67.08,     2.62, 1083.6,  130.78,   96.98,  127.32,  134.47, 1002.20,  510.09,  995.62,  980.88
 06:51:35,0.0,   2.10,57.93,3.81,-0.31,-0.0,0.01,5014.3,  5019.7,17.8,0,   71.48,   67.21,     2.65, 1099.9,  131.69,   97.18,  128.15,  135.42, 1003.79,  509.95,  998.73,  982.72
 06:51:36,0.0,   2.06,49.87,3.79,-0.35,-0.05,0.03,5014.3,  5020.0,17.8,0,   71.50,   67.66,     2.73, 1120.8,  132.54,   97.38,  128.98,  136.36, 1007.31,  481.24, 1002.76,  986.04
 06:51:37,0.0,   1.90,11.52,3.6,-0.26,-0.02,-0.07,5014.3,  5017.9,17.8,0,   71.53,   67.76,     2.65, 1125.0,  133.29,   97.58,  129.81,  137.30, 1009.32,  452.25, 1006.23,  990.06
 06:51:38,0.0,   1.90,12.06,3.54,-0.04,-0.0,0.03,5015.3,  5015.5,17.8,0,   71.55,   67.90,     2.68, 1128.8,  134.15,   97.78,  130.63,  138.24, 1012.16,  443.66, 1009.00,  993.61
 06:51:39,0.0,   2.02,15.3,3.33,-0.09,0.01,-0.02,5015.3,  5014.4,17.8,0,   71.58,   68.51,     2.79, 1161.8,  134.97,   97.97,  131.46,  139.16, 1015.91,  424.20, 1013.99,  999.90
 06:51:40,0.0,   2.27,15.15,3.54,-0.19,0.0,0.01,5016.3,  5014.1,17.8,0,   71.60,   68.93,     2.88, 1193.5,  135.82,   98.16,  132.29,  140.09, 1021.56,  403.29, 1020.85, 1008.54
 06:51:41,0.0,   2.55,25.89,3.72,-0.27,-0.0,0.0,5017.3,  5014.5,17.8,0,   71.63,   69.44,     2.94, 1208.7,  136.76,   98.36,  133.14,  141.04, 1028.34,  384.51, 1027.39, 1016.25
 06:51:42,0.0,   2.78,17.87,4.0,-0.27,0.0,-0.0,5016.3,  5014.8,17.8,0,   71.65,   69.47,     2.86, 1212.0,  137.53,   98.54,  133.98,  141.99, 1032.67,  368.28, 1033.54, 1023.27
 06:51:43,0.0,   2.95,-8.32,3.68,-0.38,0.0,-0.08,5016.3,  5015.6,17.8,0,   71.68,   69.43,     2.95, 1212.3,  138.39,   98.72,  134.81,  142.93, 1035.56,  353.89, 1039.19, 1028.88
 06:51:44,0.0,   3.07,-10.32,3.16,-0.05,0.01,-0.08,5016.3,  5015.8,17.8,0,   71.71,   69.36,     2.92, 1205.4,  139.24,   98.93,  135.67,  143.88, 1037.66,  341.30, 1043.02, 1033.19
 06:51:45,0.0,   3.19,-39.1,3.25,0.04,0.0,-0.01,5014.3,  5016.1,17.8,0,   71.74,   68.87,     2.81, 1182.6,  140.19,   99.11,  136.52,  144.84, 1038.66,  331.18, 1045.28, 1034.88
 06:51:46,0.0,   3.30,-55.84,3.08,-0.08,-0.01,-0.04,5013.3,  5016.0,17.8,0,   71.76,   68.50,     2.79, 1158.0,  140.97,   99.29,  137.38,  145.81, 1038.39,  322.78, 1043.88, 1034.63
 06:51:47,0.0,   3.03,-40.34,3.45,0.08,0.01,0.01,5014.3,  5016.2,17.8,0,   71.79,   68.20,     2.70, 1140.8,  141.82,   99.47,  138.22,  146.76, 1037.62,  315.19, 1043.42, 1033.11
 06:51:48,0.0,   2.74,-27.57,3.33,-0.09,-0.01,-0.02,5013.3,  5015.6,18.0,0,   71.82,   68.06,     2.79, 1137.2,  142.68,   99.65,  139.08,  147.73, 1036.72,  308.65, 1041.93, 1031.29
 06:51:49,0.0,   2.04,0.5,3.57,-0.11,0.01,0.02,5014.3,  5014.9,18.0,0,   71.85,   67.99,     2.71, 1132.1,  143.54,   99.83,  139.93,  148.69, 1034.90,  302.63, 1039.18, 1028.64
 06:51:50,0.0,   1.03,-8.97,3.57,-0.09,-0.01,0.01,5014.3,  5015.1,17.8,0,   71.88,   67.76,     2.74, 1118.2,  144.40,  100.00,  140.77,  149.64, 1033.15,  297.52, 1036.07, 1024.66
 06:51:51,0.0,   0.00,-21.71,4.33,-0.1,-0.01,-0.01,5013.3,  5015.1,18.0,0,   71.91,   67.46,     2.60, 1113.8,  145.23,  100.17,  141.61,  150.59, 1032.06,  293.12, 1033.13, 1021.34
 06:51:52,0.0,   0.00,-60.61,4.01,-0.03,0.01,0.0,5011.3,  5014.9,17.8,0,   71.94,   67.55,     2.72, 1111.4,  146.08,  100.35,  142.43,  151.55, 1029.03,  289.30, 1029.85, 1018.74
 06:51:53,0.0,   0.00,-54.12,4.02,-0.07,0.01,-0.0,5011.3,  5014.3,18.0,0,   71.98,   67.41,     2.71, 1103.9,  147.00,  100.52,  143.27,  152.51, 1026.93,  285.63, 1027.90, 1015.97
 06:51:54,0.0,   0.00,-41.26,4.02,-0.07,0.01,-0.01,5011.3,  5014.5,18.0,0,   72.01,   67.41,     2.66, 1103.1,  147.76,  100.68,  144.11,  153.46, 1025.24,  282.35, 1025.72, 1013.23
 06:51:55,0.0,   0.00,-22.51,4.02,-0.03,-0.0,-0.01,5011.3,  5015.0,18.0,0,   72.04,   67.37,     2.68, 1102.6,  148.60,  100.85,  144.94,  154.41, 1024.00,  279.52, 1022.95, 1010.86
 06:51:56,0.0,   0.00,16.4,4.0,-0.02,-0.0,-0.01,5013.3,  5019.9,18.0,0,   72.07,   67.43,     2.64, 1107.2,  149.42,  101.02,  145.76,  155.33, 1022.65,  276.88, 1021.95, 1009.23
 06:51:57,0.0,   0.00,31.84,4.03,-0.05,0.01,0.01,5013.3,  5019.8,18.0,0,   72.10,   67.33,     2.74, 1106.8,  150.24,  101.19,  146.59,  156.28, 1021.85,  274.62, 1020.40, 1008.25
 06:51:58,0.0,   0.00,9.88,4.01,-0.02,0.0,-0.01,5013.3,  5018.9,18.0,0,   72.14,   67.40,     2.65, 1105.6,  151.05,  101.35,  147.39,  157.23, 1020.58,  272.43, 1019.73, 1006.54
 06:51:59,0.0,   0.00,6.4,4.04,-0.02,0.0,0.01,5013.3,  5018.7,18.0,0,   72.17,   67.43,     2.70, 1103.9,  151.86,  101.49,  148.21,  158.16, 1018.46,  270.79, 1019.76, 1005.28
 06:52:00,0.0,   0.00,-3.7,4.08,-0.04,-0.01,-0.0,5013.3,  5018.1,18.0,0,   72.20,   67.52,     2.66, 1109.4,  152.67,  101.65,  149.01,  159.10, 1017.47,  269.38, 1019.04, 1004.40
 06:52:01,0.0,   0.00,-6.32,4.06,-0.01,0.01,0.0,5013.3,  5018.3,18.0,0,   72.23,   67.54,     2.69, 1114.9,  153.47,  101.80,  149.81,  160.03, 1017.29,  268.08, 1017.11, 1003.21
 06:52:02,0.0,   0.00,-4.19,4.03,-0.02,-0.0,-0.01,5013.3,  5018.4,18.0,0,   72.27,   67.51,     2.62, 1111.1,  154.28,  101.95,  150.59,  160.94, 1016.53,  266.78, 1015.96, 1002.50
 06:52:03,0.0,   0.00,-9.66,4.01,-0.02,0.01,-0.03,5013.3,  5018.3,18.0,0,   72.30,   67.52,     2.72, 1108.3,  155.07,  102.10,  151.39,  161.86, 1017.25,  265.53, 1015.22, 1001.86
 06:52:04,0.0,   0.00,-30.7,4.06,-0.02,-0.01,0.01,5011.3,  5018.1,18.0,0,   72.33,   67.56,     2.64, 1112.6,  155.87,  102.25,  152.17,  162.78, 1017.69,  264.50, 1015.59, 1001.99
 06:52:05,0.0,   0.00,-45.85,4.06,-0.03,0.0,-0.0,5011.3,  5017.9,18.0,0,   72.37,   67.53,     2.73, 1114.5,  156.72,  102.38,  152.96,  163.69, 1017.97,  263.68, 1015.50, 1002.13
 06:52:06,0.0,   0.00,-33.01,4.05,-0.01,0.0,-0.02,5011.3,  5017.7,18.0,0,   72.40,   67.49,     2.69, 1110.1,  157.51,  102.53,  153.73,  164.58, 1017.48,  263.00, 1015.46, 1001.99
 06:52:07,0.0,   0.00,-11.11,4.05,-0.01,0.0,0.02,5012.3,  5018.2,18.0,0,   72.43,   67.52,     2.70, 1109.9,  158.28,  102.66,  154.51,  165.48, 1017.81,  262.34, 1014.42, 1001.84
 06:52:08,0.0,   0.00,1.81,4.02,-0.04,-0.01,-0.0,5012.3,  5018.0,18.0,0,   72.47,   67.55,     2.73, 1113.5,  158.99,  102.81,  155.28,  166.37, 1017.62,  261.65, 1013.56, 1002.43
 06:52:09,0.0,   0.00,0.7,4.03,-0.04,0.0,0.0,5012.3,  5018.1,18.0,0,   72.50,   67.57,     2.67, 1115.6,  159.75,  102.94,  156.05,  167.27, 1018.25,  260.80, 1014.31, 1002.59
 06:52:10,0.0,   0.00,10.63,4.02,-0.02,-0.0,0.02,5013.3,  5018.1,18.0,0,   72.54,   67.52,     2.67, 1110.5,  160.60,  103.07,  156.80,  168.16, 1018.84,  260.08, 1013.34, 1002.49
 06:52:11,0.0,   0.00,8.94,3.98,-0.01,-0.0,-0.03,5013.3,  5020.5,18.0,0,   72.57,   67.44,     2.68, 1106.7,  161.28,  103.20,  157.57,  169.05, 1018.34,  259.34, 1014.25, 1003.01
 06:52:12,0.0,   0.00,0.4,4.1,-0.02,-0.01,0.04,5013.3,  5021.3,18.0,0,   72.60,   67.43,     2.71, 1111.2,  162.04,  103.33,  158.31,  169.93, 1018.82,  258.75, 1014.75, 1002.90
 06:52:13,0.0,   0.00,0.01,4.33,-0.07,0.0,0.02,5013.3,  5020.9,18.0,0,   72.64,   67.49,     2.69, 1112.4,  162.79,  103.45,  159.07,  170.82, 1019.46,  258.18, 1014.25, 1002.78
