Lcl Time,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,AltInd,AltMSL,OAT,TAS,E1 OilT,E1 OilP,E1 FFlow,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4
 16:40:21,0.0,   0.00,-13.64,0.93,1.2,-0.02,-0.02,5075.9,  5023.5,29.0,0,  119.57,   60.55,     2.64, 1204.2,  179.71,  179.93,  194.65,  187.57, 1104.98, 1102.58, 1126.24, 1104.07
 16:40:22,0.0,   0.00,2.38,0.93,1.21,-0.02,0.0,5076.9,  5023.9,29.0,0,  119.56,   60.62,     2.64, 1206.5,  180.58,  180.66,  195.49,  188.39, 1105.02, 1102.74, 1125.74, 1104.18
 16:40:23,0.0,   0.00,9.05,0.98,1.19,-0.03,0.01,5075.9,  5024.2,29.0,0,  119.55,   60.52,     2.56, 1201.5,  181.45,  181.36,  196.34,  189.21, 1106.08, 1102.31, 1125.58, 1104.70
 16:40:24,0.0,   0.00,18.08,0.93,1.19,-0.02,-0.02,5076.9,  5024.1,29.0,0,  119.54,   60.53,     2.61, 1199.8,  182.31,  182.07,  197.17,  189.95, 1106.68, 1102.92, 1126.24, 1106.36
 16:40:25,0.0,   0.00,16.91,0.97,1.2,-0.01,0.02,5077.9,  5024.4,29.0,0,  119.53,   60.56,     2.59, 1208.6,  183.17,  182.78,  198.00,  190.83, 1108.21, 1103.73, 1126.52, 1107.09
 16:40:26,0.0,   0.00,12.47,0.97,1.15,-0.02,-0.0,5077.9,  5023.3,29.0,0,  119.52,   60.58,     2.55, 1211.9,  184.03,  183.48,  198.83,  191.63, 1109.58, 1103.35, 1125.81, 1107.48
 16:40:27,0.0,   0.00,11.33,1.01,1.16,-0.02,0.02,5077.9,  5023.4,29.0,0,  119.51,   60.54,     2.53, 1215.6,  184.87,  184.17,  199.64,  192.45, 1109.97, 1103.88, 1126.41, 1107.71
 16:40:28,0.0,   0.00,14.5,0.97,1.18,-0.02,-0.03,5078.9,  5023.5,29.0,0,  119.50,   60.60,     2.55, 1215.4,  185.72,  184.86,  200.47,  193.17, 1108.93, 1104.84, 1126.84, 1107.48
 16:40:29,0.0,   0.00,13.73,1.01,1.19,-0.03,0.01,5078.9,  5023.5,29.0,0,  119.49,   60.66,     2.64, 1222.0,  186.56,  185.56,  201.28,  194.04, 1108.00, 1104.88, 1127.65, 1108.22
 16:40:30,0.0,   0.00,-10.07,0.99,1.16,-0.03,0.01,5077.9,  5023.8,29.0,0,  119.48,   60.59,     2.58, 1211.8,  187.40,  186.25,  202.09,  194.76, 1108.01, 1104.56, 1127.37, 1107.59
 16:40:31,0.0,   0.00,-16.74,0.98,1.14,-0.03,0.01,5077.9,  5023.8,29.0,0,  119.48,   60.53,     2.59, 1205.0,  188.24,  186.92,  202.89,  195.56, 1108.19, 1105.28, 1127.60, 1107.25
 16:40:32,0.0,   0.00,-29.3,0.98,1.15,-0.01,-0.02,5076.9,  5025.0,29.0,0,  119.47,   60.45,     2.62, 1201.8,  189.08,  187.60,  203.69,  196.35, 1108.73, 1106.82, 1127.16, 1107.46
 16:40:33,0.0,   0.00,-31.88,1.01,1.18,-0.02,0.0,5076.9,  5025.2,29.0,0,  119.46,   60.49,     2.55, 1202.9,  189.92,  188.27,  204.48,  197.13, 1108.21, 1107.79, 1126.82, 1106.39
 16:40:34,0.0,   0.00,-14.9,0.97,1.13,-0.02,0.0,5077.9,  5025.4,29.0,0,  119.45,   60.47,     2.58, 1204.3,  190.75,  188.95,  205.29,  197.91, 1107.54, 1108.10, 1127.19, 1105.78
 16:40:35,0.0,   0.00,3.4,0.97,1.13,-0.03,-0.0,5077.9,  5025.5,29.0,0,  119.44,   60.52,     2.63, 1202.8,  191.58,  189.62,  206.07,  198.68, 1106.76, 1107.50, 1128.59, 1105.90
 16:40:36,0.0,   0.00,-8.46,0.98,1.15,-0.02,0.01,5077.9,  5025.4,29.0,0,  119.44,   60.46,     2.62, 1208.0,  192.24,  190.16,  206.71,  199.34, 1106.48, 1105.94, 1129.03, 1106.23
 16:40:37,0.0,   0.00,-6.84,0.98,1.12,-0.02,0.03,5077.9,  5025.5,29.0,0,  119.43,   60.30,     2.61, 1194.3,  193.00,  190.74,  207.42,  200.10, 1106.54, 1104.86, 1129.31, 1106.32
 16:40:38,0.0,   0.00,-0.35,0.99,1.1,-0.01,0.01,5077.9,  5024.5,29.0,0,  119.42,   60.45,     2.63, 1201.4,  193.81,  191.38,  208.17,  200.77, 1107.61, 1105.32, 1129.70, 1106.42
 16:40:39,0.0,   0.00,-9.3,0.97,1.15,-0.02,-0.01,5077.9,  5024.5,29.0,0,  119.41,   60.43,     2.56, 1205.9,  194.62,  192.03,  208.94,  201.54, 1107.87, 1105.45, 1130.15, 1106.69
 16:40:40,0.0,   0.00,4.42,0.99,1.12,-0.01,0.01,5078.9,  5024.5,29.0,0,  119.41,   60.40,     2.63, 1210.5,  195.44,  192.69,  209.69,  202.29, 1108.82, 1106.26, 1129.36, 1107.52
 16:40:41,0.0,   0.00,-9.65,1.01,1.14,-0.01,0.0,5059.6,  5024.4,29.0,0,  119.40,   60.45,     2.58, 1207.2,  196.25,  193.34,  210.44,  203.06, 1109.53, 1106.47, 1129.36, 1107.63
 16:40:42,0.0,   0.00,-19.24,0.99,1.13,-0.02,0.01,5040.2,  5024.7,29.0,0,  119.39,   60.40,     2.57, 1204.0,  197.05,  193.99,  211.20,  203.81, 1110.28, 1105.15, 1130.85, 1107.51
 16:40:43,0.0,   0.00,-2.53,0.92,1.13,-0.02,-0.02,5041.2,  5024.8,29.0,0,  119.39,   60.35,     2.64, 1211.4,  197.84,  194.61,  211.95,  204.55, 1111.03, 1105.51, 1131.28, 1106.69
 16:40:44,0.0,   0.00,3.32,0.94,1.15,-0.04,0.02,5041.2,  5025.6,29.0,0,  119.38,   60.31,     2.57, 1209.0,  198.65,  195.27,  212.70,  205.30, 1111.93, 1106.39, 1130.17, 1106.49
 16:40:45,0.0,   0.00,-2.69,0.91,1.16,-0.02,-0.0,5041.2,  5025.8,29.0,0,  119.38,   60.34,     2.62, 1211.0,  199.44,  195.89,  213.45,  206.04, 1111.65, 1104.97, 1129.13, 1105.65
 16:40:46,0.0,   0.00,-16.59,0.93,1.14,-0.02,0.02,5041.2,  5025.9,29.0,0,  119.37,   60.48,     2.56, 1215.9,  200.23,  196.54,  214.18,  206.77, 1110.37, 1105.64, 1129.32, 1105.13
 16:40:47,0.0,   0.00,-17.52,0.92,1.18,-0.02,0.0,5041.2,  5025.9,29.0,0,  119.37,   60.66,     2.50, 1223.7,  201.02,  197.17,  214.93,  207.52, 1109.93, 1105.61, 1129.84, 1105.66
 16:40:48,0.0,   0.00,3.33,0.92,1.19,-0.03,-0.01,5042.2,  5026.2,29.0,0,  119.36,   60.58,     2.58, 1213.6,  201.79,  197.80,  215.66,  208.25, 1110.07, 1106.05, 1131.41, 1107.46
 16:40:49,0.0,   0.00,4.14,0.88,1.19,-0.02,-0.02,5041.2,  5026.3,29.0,0,  119.36,   60.61,     2.59, 1214.1,  202.58,  198.42,  216.39,  209.04, 1109.74, 1107.50, 1132.56, 1108.28
 16:40:50,0.0,   0.00,2.43,0.94,1.18,-0.03,0.02,5042.2,  5025.0,29.0,0,  119.35,   60.55,     2.57, 1213.3,  203.22,  198.90,  216.98,  209.57, 1109.97, 1108.36, 1133.38, 1110.05
 16:40:51,0.0,   0.00,-14.14,0.98,1.16,-0.02,0.03,5041.2,  5024.9,29.0,0,  119.35,   60.46,     2.61, 1205.5,  203.93,  199.46,  217.65,  210.22, 1109.84, 1109.11, 1133.90, 1110.83
 16:40:52,0.0,   0.00,-28.14,0.92,1.13,-0.02,-0.01,5040.2,  5024.8,29.0,0,  119.34,   60.33,     2.59, 1201.7,  204.67,  200.08,  218.35,  210.92, 1110.17, 1108.40, 1133.42, 1111.15
 16:40:53,0.0,   0.00,-11.81,0.93,1.15,-0.02,0.03,5041.2,  5024.7,29.0,0,  119.34,   60.26,     2.57, 1198.4,  205.44,  200.69,  219.06,  211.63, 1110.15, 1107.15, 1132.67, 1110.73
 16:40:54,0.0,   0.00,-3.19,0.87,1.16,-0.01,-0.03,5041.2,  5024.4,29.0,0,  119.34,   60.48,     2.61, 1206.2,  206.20,  201.31,  219.75,  212.34, 1109.84, 1105.60, 1132.89, 1109.74
 16:40:55,0.0,   0.00,-1.37,0.96,1.18,-0.01,0.03,5041.2,  5024.4,29.0,0,  119.34,   60.71,     2.58, 1224.0,  206.96,  201.92,  220.45,  213.12, 1110.71, 1104.04, 1132.85, 1109.70
 16:40:56,0.0,   0.00,-11.17,0.97,1.16,-0.02,0.02,5041.2,  5025.8,29.0,0,  119.33,   60.55,     2.64, 1218.7,  207.72,  202.54,  221.16,  213.76, 1111.33, 1104.50, 1133.69, 1109.39
 16:40:57,0.0,   0.00,-12.26,0.87,1.2,-0.02,-0.02,5041.2,  5025.9,29.0,0,  119.33,   60.46,     2.60, 1210.7,  208.45,  203.15,  221.85,  214.46, 1111.69, 1105.51, 1134.70, 1109.71
 16:40:58,0.0,   0.00,-17.02,0.92,1.21,-0.03,0.05,5041.2,  5025.9,29.0,0,  119.33,   60.35,     2.55, 1207.9,  209.20,  203.76,  222.54,  215.16, 1111.36, 1104.85, 1135.62, 1109.46
 16:40:59,0.0,   0.00,-14.51,0.88,1.18,-0.02,0.0,5040.2,  5026.1,29.0,0,  119.33,   60.32,     2.64, 1202.2,  209.94,  204.36,  223.22,  215.92, 1110.94, 1104.38, 1135.53, 1109.30
 16:41:00,0.0,   0.00,-15.39,0.88,1.19,-0.01,0.01,5041.2,  5026.4,29.0,0,  119.33,   60.16,     2.56, 1191.3,  210.70,  204.97,  223.90,  216.54, 1110.38, 1104.73, 1135.91, 1110.24
 16:41:01,0.0,   0.00,4.59,0.86,1.19,-0.02,-0.02,5041.2,  5026.5,29.0,0,  119.32,   60.19,     2.57, 1192.3,  211.42,  205.56,  224.58,  217.23, 1110.65, 1104.91, 1136.56, 1110.12
 16:41:02,0.0,   0.00,-9.14,0.89,1.16,-0.02,0.01,5040.2,  5024.9,29.0,0,  119.32,   60.22,     2.61, 1193.3,  212.16,  206.16,  225.26,  217.91, 1110.38, 1105.25, 1136.58, 1109.11
 16:41:03,0.0,   0.00,-15.1,0.87,1.19,-0.01,0.01,5041.2,  5024.8,29.0,0,  119.32,   60.23,     2.56, 1194.1,  212.89,  206.76,  225.93,  218.59, 1109.60, 1106.47, 1135.94, 1109.53
 16:41:04,0.0,   0.00,-16.76,0.87,1.16,-0.02,0.0,5040.2,  5024.6,28.8,0,  119.32,   60.48,     2.63, 1206.8,  213.48,  207.21,  226.46,  219.15, 1110.00, 1106.57, 1135.29, 1110.10
 16:41:05,0.0,   0.00,-40.89,0.87,1.15,-0.02,0.01,5039.2,  5024.5,28.8,0,  119.32,   60.56,     2.56, 1209.4,  214.26,  207.86,  227.19,  219.87, 1111.47, 1105.32, 1135.41, 1110.11
 16:41:06,0.0,   0.00,0.29,0.93,1.15,-0.02,0.02,5041.2,  5024.9,28.8,0,  119.32,   60.56,     2.58, 1213.0,  214.89,  208.37,  227.76,  220.48, 1112.57, 1105.20, 1135.98, 1110.27
 16:41:07,0.0,   0.00,6.46,0.93,1.15,-0.02,-0.01,5040.2,  5024.8,28.8,0,  119.33,   60.52,     2.56, 1216.5,  215.54,  208.88,  228.35,  221.07, 1112.56, 1105.87, 1137.12, 1111.97
 16:41:08,0.0,   0.00,-1.14,0.94,1.18,-0.01,0.03,5041.2,  5025.8,28.8,0,  119.33,   60.54,     2.65, 1209.2,  216.25,  209.46,  228.99,  221.72, 1111.25, 1106.61, 1138.09, 1112.80
 16:41:09,0.0,   0.00,1.34,0.93,1.19,-0.02,0.01,5041.2,  5025.8,28.8,0,  119.33,   60.44,     2.61, 1223.2,  216.95,  210.03,  229.65,  222.45, 1111.46, 1107.14, 1138.90, 1113.32
 16:41:10,0.0,   0.00,8.47,0.94,1.13,-0.02,-0.0,5042.2,  5025.7,28.8,0,  119.33,   60.44,     2.57, 1218.0,  217.65,  210.61,  230.29,  223.04, 1112.15, 1107.53, 1139.06, 1113.43
 16:41:11,0.0,   0.00,13.24,0.96,1.16,-0.02,0.03,5042.2,  5025.6,28.8,0,  119.33,   60.51,     2.63, 1209.9,  218.35,  211.17,  230.92,  223.69, 1112.57, 1107.36, 1139.36, 1113.34
 16:41:12,0.0,   0.00,-9.0,0.91,1.18,-0.02,0.01,5041.2,  5025.0,28.8,0,  119.33,   60.51,     2.58, 1213.6,  219.03,  211.74,  231.56,  224.40, 1113.93, 1108.33, 1139.42, 1113.07
 16:41:13,0.0,   0.00,14.06,0.9,1.14,-0.03,-0.03,5043.2,  5024.8,28.8,0,  119.34,   60.58,     2.56, 1211.0,  219.74,  212.32,  232.20,  224.99, 1114.94, 1108.11, 1139.25, 1113.30
 16:41:14,0.0,   0.00,-6.36,0.93,1.13,-0.03,0.01,5041.2,  5023.4,28.8,0,  119.34,   60.42,     2.59, 1213.6,  220.42,  212.87,  232.82,  225.70, 1116.46, 1107.70, 1139.86, 1114.97
 16:41:15,0.0,   0.00,-27.83,0.94,1.15,-0.02,0.01,5041.2,  5023.0,28.8,0,  119.34,   60.35,     2.61, 1206.2,  221.10,  213.44,  233.44,  226.27, 1116.99, 1107.60, 1140.32, 1116.01
 16:41:16,0.0,   0.00,-46.46,0.97,1.15,-0.01,0.02,5040.2,  5022.7,28.8,0,  119.34,   60.40,     2.56, 1206.0,  221.77,  214.00,  234.06,  226.96, 1117.38, 1106.72, 1139.14, 1115.06
 16:41:17,0.0,   0.00,-32.86,0.97,1.16,-0.02,0.01,5040.2,  5022.4,28.8,0,  119.35,   60.53,     2.57, 1221.0,  222.44,  214.55,  234.67,  227.52, 1116.90, 1106.53, 1138.72, 1115.15
 16:41:18,0.0,   0.00,5.97,0.99,1.21,-0.02,0.03,5041.2,  5022.5,28.8,0,  119.35,   60.66,     2.53, 1223.6,  223.11,  215.10,  235.28,  228.15, 1116.17, 1106.73, 1139.32, 1115.34
 16:41:19,0.0,   0.00,12.46,0.97,1.16,-0.02,0.01,5041.2,  5022.3,28.8,0,  119.35,   60.55,     2.52, 1219.3,  223.77,  215.65,  235.89,  228.77, 1116.34, 1107.39, 1140.60, 1116.42
 16:41:20,0.0,   0.00,-1.08,1.01,1.21,-0.02,0.02,5041.2,  5022.8,28.8,0,  119.36,   60.45,     2.56, 1211.5,  224.43,  216.20,  236.50,  229.39, 1117.61, 1107.70, 1141.37, 1116.34
 16:41:21,0.0,   0.00,1.98,0.99,1.16,-0.03,0.01,5041.2,  5022.8,28.8,0,  119.36,   60.48,     2.61, 1210.0,  224.95,  216.60,  236.96,  229.89, 1118.78, 1107.57, 1140.78, 1115.51
 16:41:22,0.0,   0.00,-25.31,0.97,1.2,-0.02,-0.03,5040.2,  5022.8,28.8,0,  119.37,   60.46,     2.61, 1212.1,  225.52,  217.07,  237.49,  230.47, 1118.11, 1109.13, 1140.67, 1115.35
 16:41:23,0.0,   0.00,-3.04,0.94,1.2,-0.02,-0.0,5041.2,  5022.8,28.8,0,  119.37,   60.35,     2.54, 1200.1,  226.16,  217.58,  238.06,  231.01, 1117.54, 1110.12, 1140.19, 1116.24
 16:41:24,0.0,   0.00,-24.2,0.94,1.2,-0.02,-0.01,5040.2,  5023.4,28.8,0,  119.38,   60.32,     2.59, 1208.2,  226.80,  218.12,  238.65,  231.61, 1117.74, 1109.85, 1140.33, 1117.02
 16:41:25,0.0,   0.00,-20.81,0.98,1.21,-0.02,-0.0,5041.2,  5023.4,28.8,0,  119.38,   60.42,     2.65, 1218.9,  227.45,  218.66,  239.24,  232.21, 1117.85, 1110.11, 1140.18, 1117.15
 16:41:26,0.0,   0.00,31.96,1.03,1.19,-0.02,0.04,5043.2,  5022.6,28.8,0,  119.39,   60.43,     2.59, 1220.3,  228.08,  219.18,  239.84,  232.87, 1118.06, 1110.46, 1140.77, 1116.62
 16:41:27,0.0,   0.00,1.87,1.0,1.21,-0.02,0.0,5041.2,  5022.7,28.8,0,  119.39,   60.44,     2.56, 1216.2,  228.72,  219.71,  240.42,  233.47, 1118.70, 1111.29, 1141.07, 1116.46
 16:41:28,0.0,   0.00,17.97,0.98,1.2,-0.03,-0.02,5043.2,  5022.8,28.8,0,  119.40,   60.45,     2.61, 1214.5,  229.34,  220.23,  241.00,  234.00, 1119.51, 1112.53, 1140.29, 1116.40
 16:41:29,0.0,   0.00,-9.16,0.98,1.18,-0.02,-0.02,5041.2,  5022.9,28.8,0,  119.41,   60.57,     2.60, 1219.4,  229.95,  220.76,  241.57,  234.60, 1118.72, 1111.91, 1140.25, 1116.18
 16:41:30,0.0,   0.00,-7.29,1.0,1.2,-0.01,0.0,5042.2,  5022.5,28.8,0,  119.41,   60.54,     2.56, 1222.8,  230.58,  221.27,  242.16,  235.17, 1118.57, 1110.80, 1140.67, 1116.43
 16:41:31,0.0,   0.00,12.52,0.99,1.16,-0.02,-0.02,5043.2,  5022.6,28.8,0,  119.42,   60.44,     2.55, 1218.4,  231.20,  221.77,  242.73,  235.76, 1118.83, 1111.03, 1141.28, 1115.89
 16:41:32,0.0,   0.00,-17.91,0.97,1.16,-0.02,0.01,5041.2,  5023.4,28.8,0,  119.43,   60.33,     2.60, 1214.7,  231.80,  222.28,  243.29,  236.39, 1118.05, 1110.99, 1141.73, 1116.80
 16:41:33,0.0,   0.00,-26.89,0.97,1.19,-0.02,0.0,5041.2,  5023.4,28.8,0,  119.44,   60.34,     2.60, 1212.4,  232.42,  222.78,  243.87,  236.98, 1117.15, 1110.71, 1141.91, 1115.52
 16:41:34,0.0,   0.00,-37.98,0.98,1.15,-0.03,0.01,5040.2,  5023.6,28.8,0,  119.45,   60.37,     2.57, 1212.3,  233.02,  223.28,  244.42,  237.50, 1116.50, 1110.23, 1142.10, 1113.89
 16:41:35,0.0,   0.00,-24.75,0.97,1.21,-0.02,-0.02,5041.2,  5023.6,28.8,0,  119.45,   60.49,     2.57, 1215.2,  233.62,  223.78,  244.98,  238.06, 1116.46, 1110.88, 1142.26, 1113.47
 16:41:36,0.0,   0.00,-13.68,1.0,1.19,-0.03,0.03,5041.2,  5024.0,28.8,0,  119.46,   60.50,     2.59, 1213.2,  234.21,  224.26,  245.54,  238.64, 1116.47, 1111.06, 1141.88, 1113.52
 16:41:37,0.0,   0.00,-21.23,0.92,1.18,-0.02,-0.02,5040.2,  5023.9,28.8,0,  119.47,   60.54,     2.61, 1216.5,  234.81,  224.76,  246.09,  239.20, 1116.94, 1111.25, 1142.31, 1114.32
 16:41:38,0.0,   0.00,-13.0,0.93,1.16,-0.02,0.01,5041.2,  5022.9,28.8,0,  119.48,   60.60,     2.57, 1225.6,  235.25,  225.09,  246.49,  239.64, 1116.76, 1112.31, 1142.54, 1115.57
 16:41:39,0.0,   0.00,-6.25,0.98,1.21,-0.02,0.0,5041.2,  5022.8,28.8,0,  119.49,   60.44,     2.59, 1215.6,  235.77,  225.50,  246.97,  240.12, 1117.86, 1112.93, 1144.53, 1116.49
 16:41:40,0.0,   0.00,3.8,0.97,1.16,-0.03,0.01,5041.2,  5022.8,28.8,0,  119.50,   60.37,     2.56, 1217.1,  236.34,  225.99,  247.50,  240.65, 1119.09, 1112.57, 1146.25, 1117.07
 16:41:41,0.0,   0.00,13.1,0.98,1.15,-0.03,0.01,5042.2,  5022.7,28.8,0,  119.51,   60.33,     2.57, 1206.9,  236.93,  226.45,  248.04,  241.20, 1118.94, 1112.30, 1147.33, 1117.65
 16:41:42,0.0,   0.00,11.58,0.92,1.22,-0.01,-0.01,5042.2,  5023.0,28.8,0,  119.52,   60.26,     2.62, 1205.9,  237.49,  226.93,  248.57,  241.81, 1118.67, 1111.99, 1147.47, 1118.31
 16:41:43,0.0,   0.00,15.22,0.91,1.19,-0.03,-0.01,5042.2,  5023.3,28.8,0,  119.53,   60.30,     2.57, 1210.3,  238.07,  227.40,  249.10,  242.31, 1118.01, 1112.68, 1145.84, 1117.92
 16:41:44,0.0,   0.00,-3.71,0.93,1.15,-0.02,-0.0,5042.2,  5024.1,28.8,0,  119.54,   60.38,     2.53, 1209.9,  238.63,  227.87,  249.63,  242.90, 1117.75, 1112.37, 1144.95, 1117.93
